"",,,,
Layer,Info,Number of connected,csv row,pruning type
25,None,4,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,3,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,Second Benign,2,28,RandomStructured|0.99
25,None,3,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,Highest Benign,2,28,RandomStructured|0.99
25,None,3,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,3,28,RandomStructured|0.99
25,Highest Dictionary Attack,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,2,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
25,None,1,28,RandomStructured|0.99
24,None,3,28,RandomStructured|0.99
24,None,7,28,RandomStructured|0.99
24,None,6,28,RandomStructured|0.99
24,None,4,28,RandomStructured|0.99
24,None,6,28,RandomStructured|0.99
24,None,5,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,3,28,RandomStructured|0.99
24,None,4,28,RandomStructured|0.99
24,None,5,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,Lowest DNS Flood,3,28,RandomStructured|0.99
24,None,3,28,RandomStructured|0.99
24,Highest Benign,3,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,4,28,RandomStructured|0.99
24,None,3,28,RandomStructured|0.99
24,None,4,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,Lowest Benign,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,3,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,2,28,RandomStructured|0.99
24,None,3,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,None,1,28,RandomStructured|0.99
24,Second OS Scan,1,28,RandomStructured|0.99
23,None,4,28,RandomStructured|0.99
23,None,6,28,RandomStructured|0.99
23,None,9,28,RandomStructured|0.99
23,Second OS Scan,9,28,RandomStructured|0.99
23,None,8,28,RandomStructured|0.99
23,None,7,28,RandomStructured|0.99
23,None,5,28,RandomStructured|0.99
23,None,8,28,RandomStructured|0.99
23,None,8,28,RandomStructured|0.99
23,None,9,28,RandomStructured|0.99
23,None,6,28,RandomStructured|0.99
23,None,4,28,RandomStructured|0.99
23,Highest Benign,5,28,RandomStructured|0.99
23,None,6,28,RandomStructured|0.99
23,None,4,28,RandomStructured|0.99
23,None,6,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,4,28,RandomStructured|0.99
23,None,5,28,RandomStructured|0.99
23,None,5,28,RandomStructured|0.99
23,None,3,28,RandomStructured|0.99
23,None,4,28,RandomStructured|0.99
23,None,3,28,RandomStructured|0.99
23,None,4,28,RandomStructured|0.99
23,None,4,28,RandomStructured|0.99
23,None,3,28,RandomStructured|0.99
23,None,1,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,1,28,RandomStructured|0.99
23,None,1,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,2,28,RandomStructured|0.99
23,None,1,28,RandomStructured|0.99
23,None,1,28,RandomStructured|0.99
23,None,1,28,RandomStructured|0.99
23,None,1,28,RandomStructured|0.99
23,None,1,28,RandomStructured|0.99
23,Highest OS Scan,1,28,RandomStructured|0.99
23,Lowest DNS Flood,1,28,RandomStructured|0.99
22,None,9,28,RandomStructured|0.99
22,None,4,28,RandomStructured|0.99
22,None,6,28,RandomStructured|0.99
22,None,6,28,RandomStructured|0.99
22,None,10,28,RandomStructured|0.99
22,None,10,28,RandomStructured|0.99
22,None,9,28,RandomStructured|0.99
22,None,9,28,RandomStructured|0.99
22,None,8,28,RandomStructured|0.99
22,Lowest Benign,10,28,RandomStructured|0.99
22,None,7,28,RandomStructured|0.99
22,None,7,28,RandomStructured|0.99
22,None,5,28,RandomStructured|0.99
22,Second Port Scan,8,28,RandomStructured|0.99
22,None,8,28,RandomStructured|0.99
22,None,8,28,RandomStructured|0.99
22,None,9,28,RandomStructured|0.99
22,Lowest DNS Flood,10,28,RandomStructured|0.99
22,None,7,28,RandomStructured|0.99
22,None,8,28,RandomStructured|0.99
22,None,6,28,RandomStructured|0.99
22,None,4,28,RandomStructured|0.99
22,None,6,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
22,Highest ICMP Flood,3,28,RandomStructured|0.99
22,None,4,28,RandomStructured|0.99
22,None,4,28,RandomStructured|0.99
22,None,5,28,RandomStructured|0.99
22,None,5,28,RandomStructured|0.99
22,None,7,28,RandomStructured|0.99
22,None,3,28,RandomStructured|0.99
22,None,4,28,RandomStructured|0.99
22,Second Benign,4,28,RandomStructured|0.99
22,None,4,28,RandomStructured|0.99
22,Highest Benign,4,28,RandomStructured|0.99
22,None,4,28,RandomStructured|0.99
22,None,3,28,RandomStructured|0.99
22,None,3,28,RandomStructured|0.99
22,None,1,28,RandomStructured|0.99
22,Highest Dictionary Attack,1,28,RandomStructured|0.99
22,None,4,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
22,None,3,28,RandomStructured|0.99
22,None,3,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
22,None,3,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
22,None,2,28,RandomStructured|0.99
21,None,9,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,4,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,7,28,RandomStructured|0.99
21,None,7,28,RandomStructured|0.99
21,None,7,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,9,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,9,28,RandomStructured|0.99
21,None,9,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,7,28,RandomStructured|0.99
21,None,7,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,8,28,RandomStructured|0.99
21,None,9,28,RandomStructured|0.99
21,None,8,28,RandomStructured|0.99
21,None,8,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,None,10,28,RandomStructured|0.99
21,Highest Benign,7,28,RandomStructured|0.99
21,Lowest Benign,10,28,RandomStructured|0.99
21,None,8,28,RandomStructured|0.99
21,Highest Port Scan,8,28,RandomStructured|0.99
21,None,4,28,RandomStructured|0.99
21,None,4,28,RandomStructured|0.99
21,None,6,28,RandomStructured|0.99
21,None,3,28,RandomStructured|0.99
21,None,4,28,RandomStructured|0.99
21,None,7,28,RandomStructured|0.99
21,None,3,28,RandomStructured|0.99
21,None,3,28,RandomStructured|0.99
21,Second DNS Flood,4,28,RandomStructured|0.99
21,Lowest UDP Flood,4,28,RandomStructured|0.99
21,None,5,28,RandomStructured|0.99
21,None,4,28,RandomStructured|0.99
21,None,2,28,RandomStructured|0.99
21,None,1,28,RandomStructured|0.99
21,None,4,28,RandomStructured|0.99
21,None,3,28,RandomStructured|0.99
21,None,2,28,RandomStructured|0.99
21,Second Slowloris,2,28,RandomStructured|0.99
21,None,2,28,RandomStructured|0.99
21,None,2,28,RandomStructured|0.99
21,None,2,28,RandomStructured|0.99
21,None,2,28,RandomStructured|0.99
20,Lowest Port Scan,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,Second Benign,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,Second Vulnerability Scan,10,28,RandomStructured|0.99
20,None,9,28,RandomStructured|0.99
20,None,7,28,RandomStructured|0.99
20,None,9,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,Highest Dictionary Attack,10,28,RandomStructured|0.99
20,None,9,28,RandomStructured|0.99
20,Lowest DNS Flood,9,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,Highest ICMP Flood,10,28,RandomStructured|0.99
20,None,9,28,RandomStructured|0.99
20,None,9,28,RandomStructured|0.99
20,None,10,28,RandomStructured|0.99
20,None,9,28,RandomStructured|0.99
20,Lowest Slowloris,10,28,RandomStructured|0.99
20,Second Port Scan,9,28,RandomStructured|0.99
20,None,8,28,RandomStructured|0.99
20,None,8,28,RandomStructured|0.99
20,None,8,28,RandomStructured|0.99
20,Lowest ICMP Flood,10,28,RandomStructured|0.99
20,None,8,28,RandomStructured|0.99
20,None,8,28,RandomStructured|0.99
20,None,4,28,RandomStructured|0.99
20,None,4,28,RandomStructured|0.99
20,None,4,28,RandomStructured|0.99
20,None,4,28,RandomStructured|0.99
20,None,4,28,RandomStructured|0.99
20,None,4,28,RandomStructured|0.99
20,None,4,28,RandomStructured|0.99
20,None,5,28,RandomStructured|0.99
20,None,4,28,RandomStructured|0.99
20,None,2,28,RandomStructured|0.99
20,None,2,28,RandomStructured|0.99
20,Second Dictionary Attack,2,28,RandomStructured|0.99
20,None,2,28,RandomStructured|0.99
20,None,2,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,9,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,Highest Port Scan,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,Highest Dictionary Attack,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,9,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,9,28,RandomStructured|0.99
19,None,9,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,9,28,RandomStructured|0.99
19,None,9,28,RandomStructured|0.99
19,None,10,28,RandomStructured|0.99
19,None,9,28,RandomStructured|0.99
19,None,8,28,RandomStructured|0.99
19,None,8,28,RandomStructured|0.99
19,None,8,28,RandomStructured|0.99
19,None,8,28,RandomStructured|0.99
19,None,8,28,RandomStructured|0.99
19,None,7,28,RandomStructured|0.99
19,None,4,28,RandomStructured|0.99
19,None,4,28,RandomStructured|0.99
19,None,4,28,RandomStructured|0.99
19,None,4,28,RandomStructured|0.99
19,None,4,28,RandomStructured|0.99
19,None,2,28,RandomStructured|0.99
19,None,2,28,RandomStructured|0.99
19,None,2,28,RandomStructured|0.99
19,None,3,28,RandomStructured|0.99
19,None,2,28,RandomStructured|0.99
19,None,2,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,Second UDP Flood,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,Highest Dictionary Attack,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,9,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,Lowest Dictionary Attack,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,9,28,RandomStructured|0.99
18,None,9,28,RandomStructured|0.99
18,None,9,28,RandomStructured|0.99
18,Highest Port Scan,10,28,RandomStructured|0.99
18,Lowest Benign,10,28,RandomStructured|0.99
18,Highest ICMP Flood,9,28,RandomStructured|0.99
18,None,10,28,RandomStructured|0.99
18,None,9,28,RandomStructured|0.99
18,None,8,28,RandomStructured|0.99
18,Lowest DNS Flood,10,28,RandomStructured|0.99
18,None,8,28,RandomStructured|0.99
18,None,8,28,RandomStructured|0.99
18,None,8,28,RandomStructured|0.99
18,None,4,28,RandomStructured|0.99
18,None,6,28,RandomStructured|0.99
18,None,4,28,RandomStructured|0.99
18,None,2,28,RandomStructured|0.99
18,None,2,28,RandomStructured|0.99
18,None,2,28,RandomStructured|0.99
18,None,2,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,Highest DNS Flood,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,Second Benign,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,Lowest DNS Flood,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,Highest Dictionary Attack,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,9,28,RandomStructured|0.99
17,None,9,28,RandomStructured|0.99
17,None,9,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,9,28,RandomStructured|0.99
17,None,9,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,8,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,None,10,28,RandomStructured|0.99
17,Lowest ICMP Flood,8,28,RandomStructured|0.99
17,None,8,28,RandomStructured|0.99
17,None,8,28,RandomStructured|0.99
17,None,4,28,RandomStructured|0.99
17,None,2,28,RandomStructured|0.99
17,None,2,28,RandomStructured|0.99
17,Second DNS Flood,2,28,RandomStructured|0.99
17,None,2,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,Lowest DNS Flood,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,Second Port Scan,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,Second Dictionary Attack,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,Lowest Slowloris,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,Lowest Benign,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,Highest Benign,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,Highest Dictionary Attack,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,Second Slowloris,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,9,28,RandomStructured|0.99
16,None,9,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,9,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,10,28,RandomStructured|0.99
16,None,8,28,RandomStructured|0.99
16,None,8,28,RandomStructured|0.99
16,None,2,28,RandomStructured|0.99
16,None,2,28,RandomStructured|0.99
16,Second DNS Flood,2,28,RandomStructured|0.99
16,None,2,28,RandomStructured|0.99
16,None,2,28,RandomStructured|0.99
16,None,2,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,Second ICMP Flood,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,Lowest Benign,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,Highest Dictionary Attack,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,Second Dictionary Attack,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,Lowest ICMP Flood,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,Second Benign,10,28,RandomStructured|0.99
15,None,9,28,RandomStructured|0.99
15,None,9,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,9,28,RandomStructured|0.99
15,None,10,28,RandomStructured|0.99
15,None,8,28,RandomStructured|0.99
15,None,8,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
14,None,10,28,RandomStructured|0.99
