,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow
24,v0.92 - 92,1,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,1862729,2024-09-18 21:19:50.145577,x86_64,2359.670803546905,-2960.248832,295186432.0,80.0,20.0,2.417553424835205,0.1384615384615384,0.0659340659340659,0.03021941781044,2.4737801551818848,0.0391304347826086,0.0434782608695652,0.1236890077590942,99.0,0.03021941781044,,0.03021941781044,,0.03021941781044,,0.0302194118499755,,0.03021941781044,,26.34682822227478,7489491.0,7503483.0,1.0,"1516/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/20","1516/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/499, 499/20",971458.0,0.0
25,v0.92 - 92,1,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,3216812,2024-09-18 21:35:25.400244,x86_64,4659.1434597969055,-104.84531199999763,96399872.0,80.0,20.0,117676285952.0,0.065860465116279,0.0512956810631229,1470953574.4,436142964736.0,0.1884615384615384,0.0897435897435897,21807148236.8,99.0,289157362483.2,,13358858240.0,,8763190476.8,,3230419148.8,,1631742873.6,,37.80912470817566,21712233.0,21736582.0,0.0,"1516/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/875, 875/875, 875/866, 866/866, 866/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/866, 866/875, 875/875, 875/866, 866/866, 866/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20",298909.0,0.0
26,v0.92 - 92,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,1862729,2024-09-18 22:06:14.856644,x86_64,2754.7684133052826,14.90943999999945,287747072.0,80.0,20.0,2.5400655269622803,0.1384615384615384,0.0659340659340659,0.0317508190870285,2.5816450119018555,0.0391304347826086,0.0434782608695652,0.1290822505950927,99.0,0.0317508190870285,,0.0317508190870285,,0.0317508190870285,,0.0317500263452529,,0.0317508190870285,,30.109304189682007,5628051.0,5640083.0,0.0,"1516/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/20","1516/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/20",1224664.0,0.0
27,v0.92 - 92,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 20]","[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,3216812,2024-09-18 22:15:44.321102,x86_64,2374.838842868805,10.027007999997297,47349760.0,80.0,20.0,34940690432.0,0.9070526688216658,0.6641929666158932,436758630.4,1203459325952.0,0.8330769230769232,0.6982905982905984,60172966297.6,99.0,1059941829836.8,,38041232998.4,,68384876134.4,,3487877529.6,,900510208.0,,37.34361720085144,11610017.0,11627699.0,0.0,"1516/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/875, 875/875, 875/20","1516/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/612, 612/875, 875/875, 875/20",537190.0,0.0
28,v0.92 - 92,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,3216812,2024-09-18 22:45:55.010931,x86_64,1767.2521967887878,43.61420799999905,29919744.0,80.0,20.0,3062176768.0,0.7870512820512819,0.647008547008547,38277209.6,32076529664.0,0.462037962037962,0.3399933399933399,1603826483.2,99.0,10466174566.4,,929359872.0,,683782656.0,,147298444.8,,80090176.0,,38.15978527069092,7461036.0,7475000.0,0.0,"1516/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/20","1516/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/498, 498/20",647465.0,0.0
29,v0.92 - 92,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 20]","[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,1862729,2024-09-18 22:59:33.982712,x86_64,3165.3047354221344,-6548.541440000001,283830272.0,80.0,20.0,2.430969715118408,0.1384615384615384,0.0659340659340659,0.0303871214389801,2.4839487075805664,0.0391304347826086,0.0434782608695652,0.1241974353790283,99.0,0.0303871214389801,,0.0303871214389801,,0.0303871572017669,,0.0303870677947998,,0.0303871214389801,,33.16519069671631,4593435.0,4604235.0,0.0,"1516/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/20","1516/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/20",1477870.0,0.0
30,v0.92 - 92,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,3216812,2024-09-18 23:17:27.263796,x86_64,1847.952406167984,-499.79801600000064,-381210624.0,80.0,20.0,10629164.0,0.8233640350877194,0.5866165413533835,132864.55,71472400.0,0.698076923076923,0.5982905982905983,3573620.0,99.0,60692774.4,,9384843.2,,5606048.8,,748628.5,,108312.075,,36.43416237831116,5603376.0,5615380.0,0.0,"1516/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/20","1516/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/428, 428/20",361468.0,0.0
31,v0.92 - 92,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 20]","[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,3216812,2024-09-18 23:43:20.219235,x86_64,1510.1997783184052,-26.275840000002063,18705920.0,80.0,20.0,204400912.0,0.7783716801101712,0.5645321941485625,2555011.4,1532990336.0,0.7125,0.5153061224489796,76649516.8,99.0,458574336.0,,39561420.8,,15942152.0,,11272238.4,,2841500.2,,36.854634046554565,4593435.0,4604235.0,0.0,"1516/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/20","1516/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/385, 385/20",457388.0,0.0
32,v0.93 - 93,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,2877649,2024-09-19 01:52:37.925472,x86_64,13.113861799240112,255.40607999999705,282259456.0,80.0,20.0,0.5268941521644592,0.753458605664488,0.4489573607220666,0.0065861769020557,1.275170087814331,0.6294405594405594,0.4614219114219114,0.0637585043907165,0.0,,,,,,,,,,,0.3489913940429687,22015875.0,22040395.0,226269.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/866, 875/20",300448.0,0.0
33,v0.93 - 93,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 612, 20]","[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,2877649,2024-09-19 01:52:51.571939,x86_64,8.832603931427002,122.94963199999984,265220096.0,80.0,20.0,1.3281904458999634,0.4127310924369747,0.1997599039615846,0.0166023805737495,1.8826099634170528,0.2634615384615384,0.173076923076923,0.0941304981708526,0.0,,,,,,,,,,,0.2762434482574463,22015875.0,22040395.0,6612083.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/612, 875/20",600784.0,0.0
34,v0.93 - 93,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,2877649,2024-09-19 01:53:04.260168,x86_64,8.815545797348022,113.283072000002,266089472.0,80.0,20.0,1.27283775806427,0.3222108736643621,0.1764388973691299,0.0159104719758033,1.878152132034301,0.094047619047619,0.115079365079365,0.093907606601715,0.0,,,,,,,,,,,0.4944829940795898,22015875.0,22040395.0,9478157.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/498, 875/20",826064.0,0.0
35,v0.93 - 93,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,2877649,2024-09-19 01:53:17.486803,x86_64,8.874144315719604,108.73241600000256,264517632.0,80.0,20.0,1.345414400100708,0.4127310924369747,0.1997599039615846,0.0168176800012588,1.917813062667847,0.2634615384615384,0.173076923076923,0.0958906531333923,0.0,,,,,,,,,,,0.3415038585662842,22015875.0,22040395.0,11238027.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/20",1051344.0,0.0
36,v0.93 - 93,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 385, 20]","[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726689934.8762655.pt,20,1516,2877649,2024-09-19 01:53:30.870995,x86_64,8.948576211929321,118.81267200000002,265336832.0,80.0,20.0,0.7531124949455261,0.5859719319908814,0.3241288536691272,0.009413906186819,1.1943883895874023,0.5142583732057416,0.3470494417862839,0.0597194194793701,0.0,,,,,,,,,,,0.2815394401550293,22015875.0,22040395.0,12319090.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/385, 875/20",1276624.0,0.0
37,v0.93 - 93,0,CrossEntropy,Adam,0.000904255,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,3,cuda,0.001,0.001,"[866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",ModelStateDict1726793761.5774798.pt,,20,1516,3470573,2024-09-20 00:55:12.338651,x86_64,0.1222000122070312,1.011711999999534,0.0,80.0,20.0,1.6234197616577148,0.1283980582524271,0.0638002773925104,0.0202927470207214,2.0871968269348145,0.1814814814814814,0.0864197530864197,0.1043598413467407,99.0,0.0206033945083618,ModelStateDict-Waypoint_0-1726793723.984535.pt,0.0203063696622848,ModelStateDict-Waypoint_1-1726793732.2141225.pt,0.0211669877171516,ModelStateDict-Waypoint_2-1726793740.6229808.pt,0.0211889341473579,ModelStateDict-Waypoint_3-1726793749.8279672.pt,0.0203214839100837,ModelStateDict-Waypoint_4-1726793759.415536.pt,47.97840690612793,22015875.0,22040395.0,0.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20",225280.0,
