,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,LassoForDAIS
10,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1364735,2024-09-17 04:21:25.069282,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
11,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1364735,2024-09-17 04:34:10.473661,x86_64,764.0884516239166,988.4508160000004,214340096.0,18113.0,4528.0,17.210832595825195,0.0302069009913459,0.0231152343749999,0.0009501922705142,4.923685789108276,0.0316927928268895,0.0236416747809152,0.0010873864375239,149.0,0.0009501922705142,,0.0009501922705142,,0.0009501922705142,,0.0009501922705142,,0.0009501922705142,,672.0757632255554,13338675.0,13357595.0,13078580.0,"1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20","1516/30, 675/30, 675/30, 675/30, 675/30, 675/30, 675/30, 675/30, 675/30, 675/30, 674/30, 673/30, 662/30, 668/30, 675/30, 672/30, 668/30, 670/30, 675/30, 674/30, 675/30, 675/30, 675/30, 674/30, 675/30, 675/30, 675/30, 675/30, 675/20",379160.0,0.0,False
12,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1364735,2024-09-17 04:45:26.143669,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
13,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1364735,2024-09-17 04:58:10.190974,x86_64,762.7700066566467,-1927.5284479999991,216192512.0,18113.0,4528.0,17.128548622131348,0.0302069009913459,0.0231152343749999,0.0009456494574135,4.900618076324463,0.0316927928268895,0.0236416747809152,0.0010822919779868,149.0,0.0009456494574135,,0.0009456494574135,,0.0009456494574135,,0.0009456494574135,,0.0009456494574135,,668.5638570785522,13338675.0,13357595.0,13104532.0,"1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20","1516/30, 675/30, 675/30, 675/30, 675/30, 675/30, 674/30, 675/30, 675/30, 675/30, 673/30, 673/30, 653/30, 663/30, 673/30, 669/30, 656/30, 660/30, 675/30, 675/30, 675/30, 675/30, 675/30, 670/30, 675/30, 675/30, 675/30, 675/30, 675/20",379160.0,0.0,False
14,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 05:10:28.456830,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
15,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 07:56:04.964323,x86_64,9934.935816764832,6254.047232000001,294527488.0,18113.0,4528.0,12.175947189331056,0.104764150499447,0.0408347978910369,0.0006722214536151,3.5425174236297607,0.1033611666935162,0.0405914451681042,0.0007823580882574,149.0,0.0006736467394409,,0.0006728857954749,,0.0006725493597838,,0.0006723538652364,,0.0006722250931412,,636.883761882782,13338675.0,13357595.0,0.0,"1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20","1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20",290843.0,0.0,False
16,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 08:06:44.726414,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
17,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,252683,2024-09-17 08:55:10.309361,x86_64,20496.95208096504,2052.8291839999983,236785152.0,18113.0,4528.0,42.34881639480591,1.3431344245900248e-05,0.0005176211453744,0.0023380343617736,12.083364009857178,1.1774670562233708e-05,0.0004846882573254,0.0026685874580073,149.0,0.0023380339142369,,0.0023380238841504,,0.0023380310710628,,0.0023380253583888,,0.0023380219623753,,707.3381526470184,13111731.0,13130483.0,0.0,"1516/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/20","1516/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/669, 669/20",288092.0,0.0,False
18,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,252683,2024-09-17 09:07:00.607153,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
19,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 10:42:29.791104,x86_64,9343.396112918854,-79.02822399999968,277515776.0,18113.0,4528.0,12.177509665489197,0.104764150499447,0.0408347978910369,0.0006723077163081,3.5410925149917603,0.1033611666935162,0.0405914451681042,0.000782043399954,149.0,0.0006745950893873,,0.0006733723665556,,0.0006728160916386,,0.0006725049220251,,0.0006723128103284,,632.4940459728241,13338675.0,13357595.0,0.0,"1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20","1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20",581574.0,0.0,False
20,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 10:53:04.701338,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
21,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 13:27:24.599795,x86_64,9258.637188911438,-3102.7609600000005,51095040.0,18113.0,4528.0,12.17479395866394,0.104764150499447,0.0408347978910369,0.0006721577849425,3.5420955419540405,0.1033611666935162,0.0405914451681042,0.0007822649165092,149.0,0.0006734621305649,,0.000672748816347,,0.0006724450837398,,0.000672272795285,,0.0006721607926521,,835.3852760791779,13338675.0,13357595.0,2.0,"1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20","1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20",581574.0,0.0,False
22,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 13:41:26.629617,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
23,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 16:24:50.516530,x86_64,9801.845871925354,10347.630592,61441024.0,18113.0,4528.0,12.17559027671814,0.104764150499447,0.0408347978910369,0.0006722017488388,3.542331337928772,0.1033611666935162,0.0405914451681042,0.000782316991592,149.0,0.000673677961705,,0.000672867314843,,0.0006725242187532,,0.0006723307644465,,0.0006722052764808,,745.7513074874878,13338675.0,13357595.0,0.0,"1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20","1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20",581574.0,0.0,False
24,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 16:37:20.132825,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
25,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1406345,2024-09-17 18:01:42.874017,x86_64,5061.174045324326,1192.2227200000016,13665792.0,18113.0,4528.0,12.15759253501892,0.104764150499447,0.0408347978910369,0.0006712081121304,3.536966919898987,0.1033611666935162,0.0405914451681042,0.0007811322702957,149.0,0.0006733511480524,,0.0006721549812569,,0.0006716990269494,,0.000671422186031,,0.0006712144105509,,675.0898311138153,6959925.0,6969395.0,0.0,"1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20","1516/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/675, 675/20",553252.0,0.0,False
26,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,3091643,2024-09-17 18:14:05.799925,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
27,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1180975,2024-09-18 02:24:06.327757,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
28,v0.89 - 89,0,CrossEntropy,Adam,0.000904255,150,MainLinear,0.000224328,27,675,ACI,3000,0.2,0,-2,4,cuda,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726284264.048098.pt,20,1516,1181052,2024-09-18 02:24:06.498617,x86_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
