,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow
67,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3769758,2024-09-21 22:43:53.495210,x86_64,177.45234203338623,-1167.4419199999993,82590720.0,4000.0,1000.0,5.657602310180664,0.0665139612419254,0.0332986038758074,0.0,0.0014144005775451,2.831718683242798,0.0660567139282735,0.0331943286071726,0.0,0.0028317186832427,0.0,,,,,,,,,,,1.2785613536834717,11256102.0,5640083.0,0.0,0.0,0.0,"1516/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/20","1516/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/429, 429/20",321094.0,0.0
68,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 20]","[0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 0.49, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3401143,2024-09-21 22:44:15.856054,x86_64,172.5648090839386,1060.626431999999,359532544.0,4000.0,1000.0,3.634935021400452,0.1129092702169625,0.0422090729783037,0.0,0.0009087337553501,1.8302295207977293,0.0964257028112449,0.0393574297188755,0.0,0.0018302295207977,0.0,,,,,,,,,,,32.089242935180664,22015875.0,22040395.0,16637114.0,0.0,12516.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/428, 875/20",489560.0,0.0
69,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 20]","[0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3769758,2024-09-21 22:46:32.802523,x86_64,154.06391406059265,-173.78918400000111,118360064.0,4000.0,1000.0,5.668806314468384,0.107857326987904,0.0413642673012095,0.0,0.001417201578617,2.836491584777832,0.1117788309636651,0.0420221169036334,0.0,0.0028364915847778,0.0,,,,,,,,,,,1.7891812324523926,6664032.0,3341108.0,0.0,0.0,0.0,"1516/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/20","1516/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/324, 324/20",269032.0,0.0
70,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 20]","[0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3401143,2024-09-21 22:47:42.330024,x86_64,170.31597518920898,1167.687680000001,370870272.0,4000.0,1000.0,3.78045654296875,0.1129092702169625,0.0422090729783037,0.0,0.0009451141357421,1.901484489440918,0.0964257028112449,0.0393574297188755,0.0,0.0019014844894409,0.0,,,,,,,,,,,1.6515076160430908,22015875.0,22040395.0,18966314.0,0.0,15456.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/323, 875/20",659228.0,0.0
71,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 20]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3769758,2024-09-21 22:48:49.561894,x86_64,130.7361876964569,600.0271360000006,92959232.0,4000.0,1000.0,5.686014652252197,0.1129092702169625,0.0422090729783037,0.0,0.001421503663063,2.846348285675049,0.0964257028112449,0.0393574297188755,0.0,0.002846348285675,0.0,,,,,,,,,,,21.92631721496582,3262662.0,1637483.0,0.0,0.0,0.0,"1516/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/20","1516/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/219, 219/20",219472.0,0.0
72,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 20]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3401143,2024-09-21 22:50:35.075493,x86_64,167.04157328605652,1081.044992000001,357120000.0,4000.0,1000.0,4.077390432357788,0.107857326987904,0.0413642673012095,0.0,0.0010193476080894,2.0443687438964844,0.1117788309636651,0.0420221169036334,0.0,0.0020443687438964,0.0,,,,,,,,,,,31.997981309890747,22015875.0,22040395.0,20608711.0,0.0,18396.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/218, 875/20",489560.0,0.0
73,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 20]","[0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3769758,2024-09-21 22:51:25.872347,x86_64,130.2896409034729,339.369983999999,44901888.0,4000.0,1000.0,5.701375961303711,0.107857326987904,0.0413642673012095,0.0,0.0014253439903259,2.8527190685272217,0.1117788309636651,0.0420221169036334,0.0,0.0028527190685272,0.0,,,,,,,,,,,21.5360963344574,917910.0,461915.0,0.0,0.0,0.0,"1516/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/20","1516/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/105, 105/20",168166.0,0.0
74,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 20]","[0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3401143,2024-09-21 22:53:53.228318,x86_64,162.0661118030548,1109.8398720000005,365080576.0,4000.0,1000.0,4.678247928619385,0.1129092702169625,0.0422090729783037,0.0,0.0011695619821548,2.342475652694702,0.0964257028112449,0.0393574297188755,0.0,0.0023424756526947,0.0,,,,,,,,,,,1.9024837017059328,22015875.0,22040395.0,21633392.0,29.0,21560.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1515/105, 875/105, 875/105, 875/105, 875/105, 875/105, 874/105, 868/105, 874/105, 875/105, 872/105, 872/105, 875/105, 875/105, 873/105, 873/105, 871/105, 875/105, 875/105, 875/105, 875/105, 874/105, 875/105, 875/105, 875/105, 875/105, 875/105, 871/105, 875/20",659228.0,0.0
75,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3773835,2024-09-21 23:18:06.621581,x86_64,1536.8793160915377,771.6290559999998,463113216.0,4000.0,1000.0,4.864349126815796,0.107857326987904,0.0413642673012095,0.0,0.0012160872817039,2.435953378677368,0.1117788309636651,0.0420221169036334,0.0,0.0024359533786773,99.0,0.0012163953781127,,0.0012161346077919,,0.0012160956263542,,0.001216088950634,,0.0012160873413085,,145.0629575252533,22015875.0,22040395.0,2.0,0.0,0.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20",374643.0,0.0
76,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 866, 20]","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3434449,2024-09-21 23:19:06.125909,x86_64,2766.508294582367,-3815.206912,285843456.0,4000.0,1000.0,2.6551687717437744,0.3496691848310095,0.1321219919941235,0.0,0.0006637921929359,1.3237470388412476,0.3426938154670875,0.1355072106293062,0.0,0.0013237470388412,99.0,0.0006673240959644,,0.0006648223698139,,0.0006621442735195,,0.000662884235382,,0.0006630944013595,,149.4482660293579,21627315.0,21651611.0,0.0,0.0,0.0,"1516/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/20","1516/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/867, 867/20",298432.0,0.0
77,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 20]","[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3773835,2024-09-21 23:45:54.986268,x86_64,1519.1782352924347,558.9811200000004,449679360.0,4000.0,1000.0,4.851123332977295,0.107857326987904,0.0413642673012095,0.0,0.0012127808332443,2.429892539978028,0.1117788309636651,0.0420221169036334,0.0,0.002429892539978,99.0,0.0012131068110466,,0.0012128301858901,,0.0012127901315689,,0.0012127831578254,,0.0012127808332443,,143.2751107215881,22015875.0,22040395.0,1.0,0.0,0.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20",749174.0,0.0
78,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 647, 20]","[0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 0.74, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3773835,2024-09-22 00:13:57.617535,x86_64,1535.6611142158508,-91.848704,92376064.0,4000.0,1000.0,4.853700637817383,0.107857326987904,0.0413642673012095,0.0,0.0012134251594543,2.4317307472229004,0.1117788309636651,0.0420221169036334,0.0,0.0024317307472229,99.0,0.0012137525081634,,0.0012134744524955,,0.0012134336829185,,0.0012134268283843,,0.0012134252786636,,137.86470341682434,22015875.0,22040395.0,1.0,0.0,0.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20",749174.0,0.0
79,v0.95 - 95,0,CrossEntropy,Adam,0.000904255,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,5000,-2,3,cuda,0.001,0.001,"[542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 20]","[0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1726884190.4985795.pt,20,1516,3773835,2024-09-22 00:41:52.173083,x86_64,1532.372189283371,43.057151999999405,88921088.0,4000.0,1000.0,4.885783433914185,0.107857326987904,0.0413642673012095,0.0,0.0012214458584785,2.447147846221924,0.1117788309636651,0.0420221169036334,0.0,0.0024471478462219,99.0,0.0012217834591865,,0.0012214974164962,,0.0012214557528495,,0.0012214486002922,,0.0012214458584785,,140.65933656692505,22015875.0,22040395.0,1.0,0.0,0.0,"1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20","1516/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/875, 875/20",749174.0,0.0
