,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,GPUModel,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all_5,f1_scores_all_6,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all_5,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,gpuModel,gpuInfo,f1_scores_all_7,val_f1_scores_all_6,AssociatedOriginalRow,f1_scores_all_8,f1_scores_all_9,val_f1_scores_all_7,val_f1_scores_all_8,TheseusRequiredGrads,f1_scores_all_10,val_f1_scores_all_9
39,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[43, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 20]","[0.25, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,70474,2024-10-25 16:07:29.965114,i386,,18.231019020080566,,,,,,,,,,,18.342655897140503,-132.54656000000068,0.0,80.0,20.0,2.319316864013672,0.1283980582524271,0.0638002773925104,0.0,0.0,0.4466019417475728,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.44660194174757284, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0289914608001709,2.345435380935669,0.1814814814814814,0.0864197530864197,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,"[0.0, 0.5185185185185185, 0.0, 0.0, 0.0, 0.0]",0.1172717690467834,0.0,0.4882419109344482,1095675.0,1100595.0,927762.0,0.0,4290.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/43, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/21, 175/20",96632.0,none,none,,,,,,,,,,
40,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,100,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[21, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]","[0.12, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,70474,2024-10-25 16:07:54.271953,i386,,19.332883834838867,,,,,,,,,,,19.47393202781677,1210.32704,0.0,80.0,20.0,2.506028890609741,0.1283980582524271,0.0638002773925104,0.0,0.0,0.4466019417475728,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.44660194174757284, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0313253611326217,2.475439071655273,0.1814814814814814,0.0864197530864197,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,"[0.0, 0.5185185185185185, 0.0, 0.0, 0.0, 0.0]",0.1237719535827636,0.0,0.4512441158294678,1095675.0,1100595.0,1013089.0,0.0,4609.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/21, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/10, 175/20",96632.0,none,none,,,,,,,,,,
41,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,80295,2024-10-26 02:05:27.515856,i386,,25.377097129821777,,,,,,,,,,,25.541565895080566,205.33247999999912,0.0,80.0,20.0,2.7103285789489746,0.2745336442371752,0.152279432759113,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,"[0.7368421052631579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3291139240506329]",0.0338791072368621,3.591471910476685,0.094047619047619,0.115079365079365,0.0,0.5,0.0,0.0,0.0,0.1904761904761904,0.0,"[0.5, 0.0, 0.0, 0.0, 0.19047619047619047, 0.0]",0.1795735955238342,0.0,0.5099480152130127,1095675.0,1100595.0,418832.0,0.0,2378.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/173, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/20",30738.0,none,none,,,,,,,,,,
42,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[152, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 20]","[0.87, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,80295,2024-10-26 02:05:51.095391,i386,,18.43915009498596,,,,,,,,,,,18.61825895309448,49.39775999999984,0.0,80.0,20.0,2.2926597595214844,0.2745336442371752,0.152279432759113,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,"[0.7368421052631579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3291139240506329]",0.0286582469940185,3.0041327476501465,0.094047619047619,0.115079365079365,0.0,0.5,0.0,0.0,0.0,0.1904761904761904,0.0,"[0.5, 0.0, 0.0, 0.0, 0.19047619047619047, 0.0]",0.1502066373825073,0.0,0.5642938613891602,1095675.0,1100595.0,497918.0,0.0,2669.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/152, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/20",77732.0,none,none,,,,,,,,,,
43,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[129, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 20]","[0.74, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,80295,2024-10-26 02:07:07.932811,i386,,71.59258508682251,,,,,,,,,,,71.8922791481018,64.1351680000007,0.0,80.0,20.0,2.3959431648254395,0.0454301075268817,0.0399385560675883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795698924731182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27956989247311825]",0.0299492895603179,2.7965211868286133,0.0181818181818181,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,"[0.0, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0]",0.1398260593414306,0.0,0.6422309875488281,1095675.0,1100595.0,584761.0,0.0,2989.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/129, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/20",77732.0,none,none,,,,,,,,,,
44,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,81280,2024-10-26 02:23:55.468671,i386,,130.98369097709656,,,,,,,,,,,131.5046420097351,409.1412479999999,0.0,80.0,20.0,2.564262628555298,0.2745336442371752,0.152279432759113,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,"[0.7368421052631579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3291139240506329]",0.0320532828569412,3.4312853813171387,0.094047619047619,0.115079365079365,0.0,0.5,0.0,0.0,0.0,0.1904761904761904,0.0,"[0.5, 0.0, 0.0, 0.0, 0.19047619047619047, 0.0]",0.1715642690658569,0.0,0.7875900268554688,1095675.0,1100595.0,418832.0,0.0,2378.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/173, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/20",30738.0,none,none,,,,,,,,,,
45,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,82728,2024-10-26 02:38:12.661663,i386,,18.66763281822205,,,,,,,,,,,18.93694400787353,855.7240320000001,0.0,80.0,20.0,2.6461634635925293,0.2420524412296564,0.136812193231723,0.0,0.6285714285714286,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,"[0.6285714285714286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3291139240506329]",0.0330770432949066,3.447672367095948,0.094047619047619,0.115079365079365,0.0,0.5,0.0,0.0,0.0,0.1904761904761904,0.0,"[0.5, 0.0, 0.0, 0.0, 0.19047619047619047, 0.0]",0.1723836183547973,0.0,0.7260730266571045,1095675.0,1100595.0,418832.0,0.0,2378.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/173, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/20",30738.0,none,none,,,,,,,,,,
46,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[152, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 20]","[0.87, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,82728,2024-10-26 02:38:32.311696,i386,,13.71572208404541,,,,,,,,,,,14.000272035598757,164.958208,0.0,80.0,20.0,2.495024442672729,0.1201476793248945,0.0787623066104078,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,"[0.2222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3291139240506329]",0.0311878055334091,3.026718139648437,0.094047619047619,0.115079365079365,0.0,0.5,0.0,0.0,0.0,0.1904761904761904,0.0,"[0.5, 0.0, 0.0, 0.0, 0.19047619047619047, 0.0]",0.1513359069824218,0.0,0.573538064956665,1095675.0,1100595.0,497918.0,0.0,2669.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/152, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/20",77732.0,none,none,,,,,,,,,,
47,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[173, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,82848,2024-10-26 02:39:32.822156,i386,,9.796966075897217,,,,,,,,,,,10.012531995773315,364.720127999999,0.0,80.0,20.0,2.537078619003296,0.2745336442371752,0.152279432759113,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,"[0.7368421052631579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3291139240506329]",0.0317134827375411,3.391932964324951,0.094047619047619,0.115079365079365,0.0,0.5,0.0,0.0,0.0,0.1904761904761904,0.0,"[0.5, 0.0, 0.0, 0.0, 0.19047619047619047, 0.0]",0.1695966482162475,0.0,0.5260231494903564,1095675.0,1100595.0,418832.0,0.0,2378.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/173, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/87, 175/20",30738.0,none,none,,,,,,,,,,
48,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[152, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 20]","[0.87, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,82848,2024-10-26 02:39:49.151808,i386,,11.038900136947632,,,,,,,,,,,11.328129053115845,-256.2007040000008,0.0,80.0,20.0,2.355672836303711,0.2642918234690387,0.1474023752504765,0.0,0.7027027027027027,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,"[0.7027027027027027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3291139240506329]",0.0294459104537963,3.030731678009033,0.094047619047619,0.115079365079365,0.0,0.5,0.0,0.0,0.0,0.1904761904761904,0.0,"[0.5, 0.0, 0.0, 0.0, 0.19047619047619047, 0.0]",0.1515365839004516,0.0,0.77046799659729,1095675.0,1100595.0,497918.0,0.0,2669.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/152, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/77, 175/20",77732.0,none,none,,,,,,,,,,
49,v0.117 - 117,16,CrossEntropy,Adam,0.002,1,50,MainLinear,0.000224328,27,875,ACI,3000,0.2,100,-2,0,cpu,0.1,0.1,"[129, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 20]","[0.74, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]",,ModelStateDict1727494995.7599223.pt,20,1516,82848,2024-10-26 02:40:09.026913,i386,,12.515635013580322,,,,,,,,,,,12.75984811782837,539.7544959999996,0.0,80.0,20.0,2.382622718811035,0.0515243902439024,0.0452961672473867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3170731707317073]",0.0297827839851379,2.739560604095459,0.019047619047619,0.0317460317460317,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,"[0.0, 0.0, 0.0, 0.0, 0.19047619047619047, 0.0]",0.1369780302047729,0.0,0.6316230297088623,1095675.0,1100595.0,584761.0,0.0,2989.0,"1516/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/175, 175/20","1516/129, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/66, 175/20",77732.0,none,none,,,,,,,,,,
