,Version,Notes,LossFunction,Optimizer,LearningRate,SchedulerLR,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,DAISRegularizerScale,LassoForDAIS,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,gpuModel,gpuInfo,TimeForPrune,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForPruneAndRetrain,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,additive_loss,f1_scores_all_0,f1_scores_all_1,f1_scores_all_2,f1_scores_all_3,f1_scores_all_4,f1_scores_all,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_additive_loss,val_f1_scores_all_0,val_f1_scores_all_1,val_f1_scores_all_2,val_f1_scores_all_3,val_f1_scores_all_4,val_f1_scores_all,val_mean_loss,epoch,TimeForRun,macs,parameters,NumberOfZeros,Zeroed_filter_inputs,Zeroed_filter_outputs,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,f1_scores_all_5,f1_scores_all_6,f1_scores_all_7,f1_scores_all_8,val_f1_scores_all_5,val_f1_scores_all_6,val_f1_scores_all_7
0,v0.119 - 119,0,CrossEntropy,Adam,0.0009,1,150,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,0,-2,0,cuda,0.0005,0.0015,"[74, 68, 69, 70, 71, 72, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 90, 91, 10]","[0.99, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0]",,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",ModelStateDict1729994377.5271335.pt,,10,1516,1537642,2024-10-26 21:49:47.895501,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",0.0294244289398193,0.000111478194164,ModelStateDict-Waypoint_0-1729993900.8894303.pt,9.269728068897804e-05,ModelStateDict-Waypoint_1-1729994017.6667922.pt,9.11213862101849e-05,ModelStateDict-Waypoint_2-1729994134.7022607.pt,9.132724084622776e-05,ModelStateDict-Waypoint_3-1729994251.8757937.pt,9.12956133180735e-05,ModelStateDict-Waypoint_4-1729994369.5811515.pt,585.6096043586731,336.560128000001,21037568.0,25970.0,6492.0,2.1963080912828445,0.912103650049296,0.8093555695800859,0.0,0.9166438618575884,0.8406083838258934,0.9929789368104311,0.4120521172638436,0.8844945481426724,"[0.9166438618575885, 0.8406083838258934, 0.9929789368104313, 0.41205211726384366, 0.8844945481426724]",8.45709700147418e-05,0.9104371070861816,0.9039735214906984,0.787934207201619,0.0,0.9080410607356716,0.827178729689808,0.9899850841679096,0.3260869565217391,0.8883792048929664,"[0.9080410607356715, 0.827178729689808, 0.9899850841679096, 0.32608695652173914, 0.8883792048929664]",0.0001402398501365,0.0,3.8991098403930655,327822.0,330310.0,0.0,0.0,0.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10",27022.0,,,,,,,,
1,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[74, 68, 69, 70, 71, 72, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 90, 91, 10]","[0.99, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1538376,2024-10-26 21:59:51.364387,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",9.760420799255373,,,,,,,,,,,9.908666133880615,352.5877759999985,19245568.0,800.0,200.0,1.1564029455184937,0.5705340383083386,0.3128593293834294,0.0,0.8690702087286527,0.0,0.6952264381884945,0.0,0.0,"[0.8690702087286527, 0.0, 0.6952264381884945, 0.0, 0.0]",0.0014455036818981,1.0739730596542358,0.6191415830546265,0.3258639910813824,0.0,0.8985507246376812,0.0,0.7307692307692307,0.0,0.0,"[0.8985507246376812, 0.0, 0.7307692307692307, 0.0, 0.0]",0.0053698652982711,0.0,0.1993098258972168,327822.0,330310.0,23862.0,0.0,253.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/74, 75/68, 76/69, 77/70, 78/71, 79/72, 80/72, 81/73, 82/74, 83/75, 84/76, 85/77, 86/78, 87/79, 88/80, 89/81, 90/81, 91/82, 92/83, 93/84, 94/85, 95/86, 96/87, 97/88, 98/89, 99/90, 100/90, 101/91, 102/10",25431.0,0.0,,,,,,,
2,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 10]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1538376,2024-10-26 22:00:02.809379,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",9.16069746017456,,,,,,,,,,,9.305878639221191,-36.62233600000036,2206208.0,800.0,200.0,1.3886622190475464,0.560710775521917,0.3073462945691944,0.0,0.8669201520912547,0.0,0.6698113207547169,0.0,0.0,"[0.8669201520912547, 0.0, 0.6698113207547169, 0.0, 0.0]",0.0017358277738094,1.3560680150985718,0.6113558174183936,0.3217662196938914,0.0,0.8985507246376812,0.0,0.7102803738317757,0.0,0.0,"[0.8985507246376812, 0.0, 0.7102803738317757, 0.0, 0.0]",0.0067803400754928,0.0,0.1994466781616211,327822.0,330310.0,61082.0,0.0,528.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/65, 75/60, 76/60, 77/61, 78/62, 79/63, 80/63, 81/64, 82/65, 83/66, 84/67, 85/67, 86/68, 87/69, 88/70, 89/71, 90/71, 91/72, 92/73, 93/74, 94/75, 95/75, 96/76, 97/77, 98/78, 99/79, 100/79, 101/80, 102/10",50750.0,0.0,,,,,,,
3,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[55, 51, 52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62, 63, 63, 64, 65, 65, 66, 67, 68, 68, 69, 10]","[0.74, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1538376,2024-10-26 22:00:14.092319,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",9.012046098709106,,,,,,,,,,,9.155353784561155,-46.99750399999903,2206208.0,800.0,200.0,1.526350975036621,0.3406874633000587,0.2177921315325895,0.0,0.8538461538461538,0.0,0.0,0.0,0.2351145038167938,"[0.8538461538461538, 0.0, 0.0, 0.0, 0.23511450381679388]",0.0019079387187957,1.515316128730774,0.3480213903743315,0.2128342245989304,0.0,0.8823529411764706,0.0,0.0,0.0,0.1818181818181818,"[0.8823529411764706, 0.0, 0.0, 0.0, 0.18181818181818182]",0.0075765806436538,0.0,0.264230728149414,327822.0,330310.0,99665.0,0.0,802.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/55, 75/51, 76/52, 77/53, 78/53, 79/54, 80/55, 81/55, 82/56, 83/57, 84/57, 85/58, 86/59, 87/59, 88/60, 89/61, 90/61, 91/62, 92/63, 93/63, 94/64, 95/65, 96/65, 97/66, 98/67, 99/68, 100/68, 101/69, 102/10",50750.0,0.0,,,,,,,
4,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[46, 42, 43, 43, 44, 44, 45, 45, 46, 47, 47, 48, 48, 49, 49, 50, 50, 51, 52, 52, 53, 53, 54, 54, 55, 56, 56, 57, 10]","[0.62, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 0.56, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1538376,2024-10-26 22:00:25.808705,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",9.373204231262209,,,,,,,,,,,9.52169942855835,-81.18681600000127,2206208.0,800.0,200.0,1.744888186454773,0.2021948998178506,0.1085610200364298,0.0,0.5428051001821493,0.0,0.0,0.0,0.0,"[0.5428051001821493, 0.0, 0.0, 0.0, 0.0]",0.0021811102330684,1.7420883178710938,0.2092753623188405,0.1101449275362318,0.0,0.5507246376811594,0.0,0.0,0.0,0.0,"[0.5507246376811594, 0.0, 0.0, 0.0, 0.0]",0.0087104415893554,0.0,0.2080252170562744,327822.0,330310.0,138839.0,0.0,1099.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/46, 75/42, 76/43, 77/43, 78/44, 79/44, 80/45, 81/45, 82/46, 83/47, 84/47, 85/48, 86/48, 87/49, 88/49, 89/50, 90/50, 91/51, 92/52, 93/52, 94/53, 95/53, 96/54, 97/54, 98/55, 99/56, 100/56, 101/57, 102/10",50750.0,0.0,,,,,,,
5,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[36, 34, 34, 35, 35, 36, 36, 36, 37, 37, 38, 38, 39, 39, 40, 40, 40, 41, 41, 42, 42, 43, 43, 44, 44, 45, 45, 45, 10]","[0.49, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1538376,2024-10-26 22:00:36.934889,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",8.829655647277832,,,,,,,,,,,8.972944259643555,-56.67225600000165,2206208.0,800.0,200.0,1.8717001676559448,0.2021948998178506,0.1085610200364298,0.0,0.5428051001821493,0.0,0.0,0.0,0.0,"[0.5428051001821493, 0.0, 0.0, 0.0, 0.0]",0.0023396252095699,1.8698234558105469,0.2092753623188405,0.1101449275362318,0.0,0.5507246376811594,0.0,0.0,0.0,0.0,"[0.5507246376811594, 0.0, 0.0, 0.0, 0.0]",0.0093491172790527,0.0,0.2008519172668457,327822.0,330310.0,177423.0,0.0,1373.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/36, 75/34, 76/34, 77/35, 78/35, 79/36, 80/36, 81/36, 82/37, 83/37, 84/38, 85/38, 86/39, 87/39, 88/40, 89/40, 90/40, 91/41, 92/41, 93/42, 94/42, 95/43, 96/43, 97/44, 98/44, 99/45, 100/45, 101/45, 102/10",50750.0,0.0,,,,,,,
6,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[27, 25, 26, 26, 26, 27, 27, 27, 28, 28, 28, 29, 29, 29, 30, 30, 30, 31, 31, 31, 32, 32, 32, 33, 33, 34, 34, 34, 10]","[0.37, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1538376,2024-10-26 22:00:48.689869,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",9.46221160888672,,,,,,,,,,,9.606250286102297,-49.38547199999812,2206208.0,800.0,200.0,1.9546324014663696,0.2021948998178506,0.1085610200364298,0.0,0.5428051001821493,0.0,0.0,0.0,0.0,"[0.5428051001821493, 0.0, 0.0, 0.0, 0.0]",0.0024432905018329,1.9508049488067627,0.2092753623188405,0.1101449275362318,0.0,0.5507246376811594,0.0,0.0,0.0,0.0,"[0.5507246376811594, 0.0, 0.0, 0.0, 0.0]",0.0097540247440338,0.0,0.20151948928833,327822.0,330310.0,214734.0,0.0,1649.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/27, 75/25, 76/26, 77/26, 78/26, 79/27, 80/27, 81/27, 82/28, 83/28, 84/28, 85/29, 86/29, 87/29, 88/30, 89/30, 90/30, 91/31, 92/31, 93/31, 94/32, 95/32, 96/32, 97/33, 98/33, 99/34, 100/34, 101/34, 102/10",59828.0,0.0,,,,,,,
7,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[18, 17, 17, 17, 18, 18, 18, 18, 19, 19, 19, 19, 20, 20, 20, 20, 20, 21, 21, 21, 21, 22, 22, 22, 22, 23, 23, 23, 10]","[0.25, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 0.23, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1538376,2024-10-26 22:00:59.993456,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",9.022435188293455,,,,,,,,,,,9.239936351776125,-1625.669632000001,873472.0,800.0,200.0,1.989651083946228,0.1860147601476015,0.1047970479704797,0.0,0.0,0.0,0.5239852398523985,0.0,0.0,"[0.0, 0.0, 0.5239852398523985, 0.0, 0.0]",0.0024870638549327,1.986249089241028,0.2092753623188405,0.1101449275362318,0.0,0.0,0.0,0.5507246376811594,0.0,0.0,"[0.0, 0.0, 0.5507246376811594, 0.0, 0.0]",0.0099312454462051,0.0,0.201171875,327822.0,330310.0,251606.0,0.0,1920.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/18, 75/17, 76/17, 77/17, 78/18, 79/18, 80/18, 81/18, 82/19, 83/19, 84/19, 85/19, 86/20, 87/20, 88/20, 89/20, 90/20, 91/21, 92/21, 93/21, 94/21, 95/22, 96/22, 97/22, 98/22, 99/23, 100/23, 101/23, 102/10",50750.0,0.0,,,,,,,
8,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[9, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 11, 11, 11, 10]","[0.12, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1538376,2024-10-26 22:01:10.944525,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",8.597121715545654,,,,,,,,,,,8.741012811660767,-77.38982400000168,2206208.0,800.0,200.0,2.049020290374756,0.1860147601476015,0.1047970479704797,0.0,0.0,0.0,0.5239852398523985,0.0,0.0,"[0.0, 0.0, 0.5239852398523985, 0.0, 0.0]",0.0025612753629684,2.0464534759521484,0.2092753623188405,0.1101449275362318,0.0,0.0,0.0,0.5507246376811594,0.0,0.0,"[0.0, 0.0, 0.5507246376811594, 0.0, 0.0]",0.0102322673797607,0.0,0.2034733295440673,327822.0,330310.0,290793.0,0.0,2217.0,"1516/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/91, 91/92, 92/93, 93/94, 94/95, 95/96, 96/97, 97/98, 98/99, 99/100, 100/101, 101/102, 102/10","1516/9, 75/8, 76/8, 77/8, 78/8, 79/8, 80/8, 81/9, 82/9, 83/9, 84/9, 85/9, 86/9, 87/9, 88/9, 89/9, 90/10, 91/10, 92/10, 93/10, 94/10, 95/10, 96/10, 97/10, 98/10, 99/11, 100/11, 101/11, 102/10",50750.0,0.0,,,,,,,
9,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[74, 68, 69, 70, 71, 72, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 90, 91, 10]","[0.99, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1539032,2024-10-26 22:01:26.931613,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",11.427051782608032,,,,,,,,,,,11.542001247406006,396.4928,18220544.0,800.0,200.0,2.0301859378814697,0.2021948998178506,0.1085610200364298,0.0,0.5428051001821493,0.0,0.0,0.0,0.0,"[0.5428051001821493, 0.0, 0.0, 0.0, 0.0]",0.0025377324223518,2.01628851890564,0.2092753623188405,0.1101449275362318,0.0,0.5507246376811594,0.0,0.0,0.0,0.0,"[0.5507246376811594, 0.0, 0.0, 0.0, 0.0]",0.0100814425945281,0.0,0.1772053241729736,289692.0,291952.0,0.0,0.0,0.0,"1516/75, 75/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/90, 90/91, 91/92, 92/10","1516/75, 75/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/77, 77/78, 78/79, 79/80, 80/81, 81/81, 81/82, 82/83, 83/84, 84/85, 85/86, 86/87, 87/88, 88/89, 89/90, 90/90, 90/91, 91/92, 92/10",17480.0,0.0,,,,,,,
10,v0.119 - 119,16,CrossEntropy,Adam,0.0009,1,100,MainLinear,0.0002,27,75,ACI_grouped,3000,0.2,1000,-2,0,cuda,0.0005,0.0015,"[65, 60, 60, 61, 62, 63, 63, 64, 65, 66, 67, 67, 68, 69, 70, 71, 71, 72, 73, 74, 75, 75, 76, 77, 78, 79, 79, 80, 10]","[0.87, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 1.0]",TOFD,0.5,0.5,0.05,0.03,3.0,2.0,False,"[10, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 10]",,ModelStateDict1729994377.5271335.pt,10,1516,1539032,2024-10-26 22:01:39.646216,x86_64,NVIDIA RTX A6000,"_CudaDeviceProperties(name='NVIDIA RTX A6000', major=8, minor=6, total_memory=48674MB, multi_processor_count=84)",10.464938879013062,,,,,,,,,,,10.581799268722534,-65.21241599999848,966144.0,800.0,200.0,1.918795347213745,0.2021948998178506,0.1085610200364298,0.0,0.5428051001821493,0.0,0.0,0.0,0.0,"[0.5428051001821493, 0.0, 0.0, 0.0, 0.0]",0.0023984941840171,1.90574312210083,0.2092753623188405,0.1101449275362318,0.0,0.5507246376811594,0.0,0.0,0.0,0.0,"[0.5507246376811594, 0.0, 0.0, 0.0, 0.0]",0.0095287156105041,0.0,0.1754884719848632,236014.0,238001.0,0.0,0.0,0.0,"1516/66, 66/61, 61/61, 61/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/81, 81/10","1516/66, 66/61, 61/61, 61/62, 62/63, 63/64, 64/64, 64/65, 65/66, 66/67, 67/68, 68/68, 68/69, 69/70, 70/71, 71/72, 72/72, 72/73, 73/74, 74/75, 75/76, 76/76, 76/77, 77/78, 78/79, 79/79, 79/80, 80/81, 81/10",33345.0,0.0,,,,,,,
